Timestamp_ms,K_Type_Temp_C,PT100_Temp_C,Error_C
8004500,57.2,56.51,0.68
8005000,57.17,56.51,0.66
8005500,57.0,56.5,0.5
8006000,56.95,56.49,0.45
8006500,57.12,56.48,0.63
8007000,56.98,56.48,0.5
8007500,57.24,56.47,0.77
8008000,57.06,56.46,0.6
8008500,57.06,56.46,0.6
8009000,57.19,56.45,0.74
8009500,57.05,56.44,0.61
8010000,57.07,56.43,0.63
8010500,57.0,56.43,0.57
8011000,57.02,56.42,0.6
8011500,57.14,56.41,0.73
8012000,57.14,56.4,0.74
8012500,57.27,56.4,0.87
8013000,57.25,56.39,0.86
8013500,57.5,56.38,1.12
8014000,57.55,56.38,1.18
8014500,57.46,56.37,1.09
8015000,57.3,56.36,0.93
8015500,56.98,56.35,0.62
8016000,56.97,56.35,0.62
8016500,56.84,56.34,0.5
8017000,56.96,56.33,0.63
8017500,57.05,56.33,0.73
8018000,57.01,56.32,0.69
8018500,57.2,56.31,0.89
8019000,57.38,56.3,1.07
8019500,57.3,56.3,1.01
8020000,57.17,56.29,0.88
8020500,57.07,56.28,0.79
8021000,57.05,56.27,0.78
8021500,57.18,56.27,0.92
8022000,56.95,56.26,0.69
8022500,57.16,56.25,0.9
8023000,56.96,56.25,0.71
8023500,57.08,56.24,0.84
8024000,56.91,56.23,0.68
8024500,57.03,56.22,0.81
8025000,57.29,56.22,1.07
8025500,57.45,56.21,1.24
8026000,57.51,56.2,1.3
8026500,57.66,56.19,1.47
8027000,57.8,56.19,1.62
8027500,57.67,56.18,1.49
8028000,57.66,56.17,1.48
8028500,57.43,56.17,1.27
8029000,57.48,56.16,1.32
8029500,57.42,56.15,1.27
8030000,57.37,56.14,1.23
8030500,57.16,56.14,1.02
8031000,56.98,56.13,0.85
8031500,57.19,56.12,1.07
8032000,57.16,56.11,1.04
8032500,56.89,56.11,0.78
8033000,56.67,56.1,0.57
8033500,56.59,56.09,0.49
8034000,56.53,56.09,0.44
8034500,56.51,56.08,0.43
8035000,56.62,56.07,0.54
8035500,56.74,56.06,0.68
8036000,56.69,56.06,0.63
8036500,56.9,56.05,0.85
8037000,56.92,56.04,0.88
8037500,56.65,56.04,0.62
8038000,56.74,56.03,0.71
8038500,56.78,56.02,0.76
8039000,56.77,56.01,0.76
8039500,56.7,56.01,0.69
8040000,56.49,56.0,0.49
8040500,56.56,55.99,0.56
8041000,56.61,55.98,0.63
8041500,56.59,55.98,0.62
8042000,56.64,55.97,0.67
8042500,56.72,55.96,0.76
8043000,56.82,55.96,0.86
8043500,56.67,55.95,0.72
8044000,56.54,55.94,0.6
8044500,56.41,55.93,0.48
8045000,56.05,55.93,0.13
8045500,55.84,55.92,-0.08
8046000,55.88,55.91,-0.03
8046500,55.95,55.9,0.04
8047000,56.06,55.9,0.16
8047500,56.01,55.89,0.12
8048000,56.23,55.88,0.35
8048500,56.3,55.88,0.43
8049000,56.15,55.87,0.28
8049500,56.4,55.86,0.54
8050000,56.71,55.85,0.85
8050500,56.83,55.85,0.99
8051000,57.01,55.84,1.17
8051500,57.1,55.83,1.27
8052000,57.0,55.82,1.18
8052500,56.94,55.82,1.12
8053000,57.11,55.81,1.3
8053500,56.95,55.8,1.15
8054000,56.45,55.8,0.66
8054500,56.53,55.79,0.74
8055000,56.81,55.78,1.03
8055500,56.7,55.77,0.93
8056000,56.47,55.77,0.7
8056500,56.22,55.76,0.46
8057000,56.32,55.75,0.56
8057500,56.26,55.75,0.51
8058000,56.16,55.74,0.43
8058500,56.04,55.73,0.31
8059000,56.09,55.72,0.36
8059500,56.03,55.72,0.31
8060000,56.02,55.71,0.31
8060500,56.03,55.7,0.33
8061000,56.04,55.69,0.35
8061500,55.83,55.69,0.14
8062000,55.78,55.68,0.1
8062500,55.62,55.67,-0.05
8063000,55.7,55.67,0.04
8063500,55.85,55.66,0.19
8064000,55.83,55.65,0.18
8064500,55.84,55.64,0.2
8065000,55.67,55.64,0.03
8065500,55.66,55.63,0.03
8066000,56.07,55.62,0.45
8066500,56.22,55.61,0.6
8067000,56.23,55.61,0.63
8067500,56.24,55.6,0.64
8068000,56.23,55.59,0.64
8068500,56.21,55.59,0.63
8069000,56.34,55.58,0.76
8069500,56.29,55.57,0.72
8070000,56.28,55.56,0.71
8070500,55.94,55.56,0.38
8071000,55.81,55.55,0.27
8071500,55.59,55.54,0.05
8072000,55.68,55.53,0.15
8072500,55.49,55.53,-0.04
8073000,55.39,55.52,-0.13
8073500,55.17,55.51,-0.35
8074000,55.09,55.51,-0.42
8074500,55.16,55.5,-0.34
8075000,55.04,55.49,-0.45
8075500,55.04,55.48,-0.44
8076000,55.26,55.48,-0.22
8076500,55.3,55.47,-0.17
8077000,55.2,55.46,-0.26
8077500,55.38,55.46,-0.08
8078000,55.69,55.45,0.24
8078500,55.76,55.44,0.31
8079000,55.8,55.43,0.36
8079500,55.67,55.43,0.24
8080000,55.74,55.42,0.32
8080500,55.54,55.41,0.12
8081000,55.59,55.4,0.19
8081500,55.63,55.4,0.23
8082000,55.74,55.39,0.35
8082500,55.72,55.38,0.34
8083000,55.85,55.38,0.47
8083500,55.83,55.37,0.47
8084000,55.69,55.36,0.33
8084500,55.69,55.35,0.33
8085000,55.67,55.35,0.33
8085500,55.78,55.34,0.44
8086000,55.82,55.33,0.49
8086500,55.55,55.32,0.22
8087000,55.59,55.32,0.27
8087500,55.4,55.31,0.09
8088000,55.33,55.3,0.02
8088500,55.12,55.3,-0.18
8089000,54.9,55.29,-0.39
8089500,54.86,55.28,-0.42
8090000,55.09,55.27,-0.18
8090500,55.17,55.27,-0.1
8091000,55.01,55.26,-0.25
8091500,54.98,55.25,-0.27
8092000,55.16,55.24,-0.08
8092500,55.28,55.24,0.04
8093000,55.06,55.23,-0.17
8093500,54.95,55.22,-0.27
8094000,54.92,55.22,-0.29
8094500,54.78,55.21,-0.43
8095000,54.88,55.2,-0.32
8095500,54.84,55.19,-0.36
8096000,54.71,55.19,-0.48
8096500,54.81,55.18,-0.37
8097000,54.86,55.17,-0.31
8097500,54.98,55.17,-0.19
8098000,54.97,55.16,-0.19
8098500,55.18,55.15,0.03
8099000,55.47,55.14,0.33
8099500,55.32,55.14,0.18
8100000,55.63,55.13,0.5
8100500,55.82,55.12,0.7
8101000,55.64,55.11,0.53
8101500,55.5,55.11,0.39
8102000,55.29,55.1,0.19
8102500,55.22,55.09,0.13
8103000,55.45,55.09,0.37
8103500,55.54,55.08,0.47
8104000,55.59,55.07,0.52
8104500,55.38,55.06,0.32
8105000,55.23,55.06,0.17
8105500,55.09,55.05,0.05
8106000,54.86,55.04,-0.19
8106500,54.68,55.03,-0.36
8107000,54.77,55.03,-0.26
8107500,54.72,55.02,-0.3
8108000,54.75,55.01,-0.26
8108500,54.93,55.01,-0.07
8109000,55.02,55.0,0.02
8109500,54.98,54.99,-0.01
8110000,55.07,54.98,0.08
8110500,55.2,54.98,0.22
8111000,55.22,54.97,0.25
8111500,54.97,54.96,0.01
8112000,54.81,54.95,-0.15
8112500,54.69,54.95,-0.25
8113000,54.79,54.94,-0.15
8113500,54.81,54.93,-0.12
8114000,54.91,54.93,-0.01
8114500,55.14,54.92,0.22
8115000,55.0,54.91,0.09
8115500,55.06,54.9,0.16
8116000,55.07,54.9,0.18
8116500,55.16,54.89,0.27
8117000,55.03,54.88,0.15
8117500,55.08,54.88,0.21
8118000,55.0,54.87,0.13
8118500,55.01,54.86,0.14
8119000,54.82,54.85,-0.04
8119500,54.77,54.85,-0.07
8120000,55.01,54.84,0.17
8120500,54.86,54.83,0.03
8121000,54.64,54.82,-0.18
8121500,54.38,54.82,-0.44
8122000,54.49,54.81,-0.32
8122500,54.7,54.8,-0.1
8123000,54.63,54.8,-0.17
8123500,54.56,54.79,-0.23
8124000,54.5,54.78,-0.28
8124500,54.5,54.77,-0.28
8125000,54.3,54.77,-0.47
8125500,54.65,54.76,-0.11
8126000,54.72,54.75,-0.03
8126500,54.57,54.74,-0.18
8127000,54.6,54.74,-0.14
8127500,54.41,54.73,-0.32
8128000,54.16,54.72,-0.56
8128500,54.03,54.72,-0.69
8129000,53.87,54.71,-0.84
8129500,53.87,54.7,-0.83
8130000,53.91,54.69,-0.78
8130500,54.1,54.69,-0.59
8131000,54.49,54.68,-0.19
8131500,54.52,54.67,-0.16
8132000,54.49,54.66,-0.17
8132500,54.43,54.66,-0.23
8133000,54.1,54.65,-0.55
8133500,54.47,54.64,-0.17
8134000,54.35,54.64,-0.28
8134500,54.21,54.63,-0.42
8135000,54.13,54.62,-0.49
8135500,54.07,54.61,-0.54
8136000,54.24,54.61,-0.37
8136500,54.06,54.6,-0.54
8137000,54.12,54.59,-0.47
8137500,54.12,54.59,-0.47
8138000,54.16,54.58,-0.42
8138500,54.0,54.57,-0.57
8139000,54.11,54.56,-0.46
8139500,54.18,54.56,-0.38
8140000,54.29,54.55,-0.26
8140500,54.17,54.54,-0.37
8141000,54.39,54.53,-0.15
8141500,54.21,54.53,-0.32
8142000,54.18,54.52,-0.34
8142500,53.94,54.51,-0.58
8143000,53.76,54.51,-0.75
8143500,53.66,54.5,-0.84
8144000,53.56,54.49,-0.93
8144500,53.58,54.48,-0.91
8145000,53.57,54.48,-0.9
8145500,53.18,54.47,-1.29
8146000,53.31,54.46,-1.15
8146500,53.53,54.45,-0.93
8147000,53.56,54.45,-0.88
8147500,53.56,54.44,-0.88
8148000,53.69,54.43,-0.74
8148500,53.73,54.43,-0.69
8149000,54.01,54.42,-0.41
8149500,53.99,54.41,-0.42
8150000,54.18,54.4,-0.22
8150500,54.43,54.4,0.04
8151000,54.45,54.39,0.06
8151500,54.47,54.38,0.08
8152000,54.39,54.37,0.01
8152500,54.37,54.37,0.01
8153000,54.07,54.36,-0.29
8153500,54.39,54.35,0.04
8154000,54.47,54.35,0.12
8154500,54.67,54.34,0.33
8155000,54.55,54.33,0.22
8155500,54.4,54.32,0.08
8156000,54.29,54.32,-0.02
8156500,53.97,54.31,-0.34
8157000,54.02,54.3,-0.28
8157500,54.01,54.3,-0.28
8158000,54.0,54.29,-0.29
8158500,54.37,54.28,0.09
8159000,54.47,54.27,0.19
8159500,54.34,54.27,0.07
8160000,54.36,54.26,0.1
8160500,54.33,54.25,0.08
8161000,53.97,54.24,-0.28
8161500,54.02,54.24,-0.22
8162000,53.86,54.23,-0.37
8162500,53.73,54.22,-0.49
8163000,53.75,54.22,-0.47
8163500,53.71,54.21,-0.5
8164000,53.87,54.2,-0.33
8164500,53.52,54.19,-0.67
8165000,53.5,54.19,-0.68
8165500,53.49,54.18,-0.69
8166000,53.64,54.17,-0.53
8166500,53.74,54.16,-0.42
8167000,53.74,54.16,-0.42
8167500,53.84,54.15,-0.31
8168000,53.79,54.14,-0.35
8168500,53.73,54.14,-0.41
8169000,53.99,54.13,-0.14
8169500,54.23,54.12,0.11
8170000,54.12,54.11,0.01
8170500,54.13,54.11,0.02
8171000,54.1,54.1,-0.0
8171500,54.17,54.09,0.08
8172000,54.22,54.08,0.14
8172500,54.04,54.08,-0.03
8173000,53.88,54.07,-0.19
8173500,53.89,54.06,-0.17
8174000,53.75,54.06,-0.31
8174500,53.85,54.05,-0.2
8175000,53.73,54.04,-0.31
8175500,53.81,54.03,-0.22
8176000,53.56,54.03,-0.47
8176500,53.62,54.02,-0.4
8177000,53.58,54.01,-0.43
8177500,53.84,54.01,-0.17
8178000,53.97,54.0,-0.03
8178500,53.85,53.99,-0.14
8179000,53.61,53.98,-0.38
8179500,53.56,53.98,-0.42
8180000,53.29,53.97,-0.68
8180500,53.46,53.96,-0.5
8181000,53.78,53.95,-0.17
8181500,53.99,53.95,0.04
8182000,53.9,53.94,-0.04
8182500,53.93,53.93,-0.0
8183000,53.72,53.93,-0.21
8183500,53.63,53.92,-0.29
8184000,53.72,53.91,-0.19
8184500,53.77,53.9,-0.13
8185000,53.76,53.9,-0.13
8185500,53.6,53.89,-0.29
8186000,53.77,53.88,-0.11
8186500,53.94,53.87,0.07
8187000,53.96,53.87,0.09
8187500,54.06,53.86,0.2
8188000,54.07,53.85,0.22
8188500,54.1,53.85,0.25
8189000,54.36,53.84,0.52
8189500,54.49,53.83,0.66
8190000,54.52,53.82,0.7
8190500,54.64,53.82,0.82
8191000,54.48,53.81,0.67
8191500,54.56,53.8,0.76
8192000,54.51,53.79,0.72
8192500,54.47,53.79,0.68
8193000,54.33,53.78,0.55
8193500,54.21,53.77,0.44
8194000,54.34,53.77,0.58
8194500,54.19,53.76,0.43
8195000,54.04,53.75,0.29
8195500,54.21,53.74,0.47
8196000,54.24,53.74,0.51
8196500,54.18,53.73,0.45
8197000,53.84,53.72,0.12
8197500,53.76,53.72,0.05
8198000,53.52,53.71,-0.19
8198500,53.37,53.7,-0.33
8199000,53.44,53.69,-0.25
8199500,53.48,53.69,-0.21
8200000,53.27,53.68,-0.41
8200500,53.17,53.67,-0.5
8201000,53.23,53.66,-0.43
8201500,53.04,53.66,-0.61
8202000,53.03,53.65,-0.62
8202500,53.1,53.64,-0.54
8203000,53.21,53.64,-0.42
8203500,53.31,53.63,-0.32
8204000,53.27,53.62,-0.35
8204500,53.42,53.61,-0.19
8205000,53.54,53.61,-0.06
8205500,53.64,53.6,0.04
8206000,53.5,53.59,-0.09
8206500,53.57,53.58,-0.02
8207000,53.52,53.58,-0.06
8207500,53.71,53.57,0.14
8208000,53.69,53.56,0.13
8208500,53.85,53.56,0.29
8209000,53.75,53.55,0.21
8209500,53.81,53.54,0.27
8210000,53.75,53.53,0.22
8210500,53.8,53.53,0.28
8211000,53.74,53.52,0.22
8211500,53.66,53.51,0.15
8212000,53.74,53.5,0.23
8212500,53.82,53.5,0.32
8213000,53.53,53.49,0.04
8213500,53.47,53.48,-0.01
8214000,53.47,53.48,-0.0
8214500,53.52,53.47,0.05
8215000,53.29,53.46,-0.17
8215500,53.35,53.45,-0.1
8216000,53.38,53.45,-0.07
8216500,53.38,53.44,-0.06
8217000,53.38,53.43,-0.05
8217500,53.35,53.43,-0.08
8218000,53.61,53.42,0.2
8218500,53.54,53.41,0.13
8219000,53.33,53.4,-0.07
8219500,53.45,53.4,0.06
8220000,53.55,53.39,0.17
8220500,53.46,53.38,0.08
8221000,53.28,53.37,-0.1
8221500,53.12,53.37,-0.24
8222000,53.13,53.36,-0.23
8222500,53.05,53.35,-0.3
8223000,53.09,53.35,-0.25
8223500,52.93,53.34,-0.41
8224000,53.26,53.33,-0.07
8224500,53.1,53.32,-0.23
8225000,53.14,53.32,-0.17
8225500,53.16,53.31,-0.15
8226000,53.17,53.3,-0.13
8226500,53.07,53.29,-0.22
8227000,53.21,53.29,-0.08
8227500,53.03,53.28,-0.25
8228000,53.02,53.27,-0.25
8228500,53.03,53.27,-0.23
8229000,52.81,53.26,-0.45
8229500,52.87,53.25,-0.38
8230000,52.78,53.24,-0.46
8230500,52.79,53.24,-0.45
8231000,52.83,53.23,-0.4
8231500,52.77,53.22,-0.45
8232000,53.02,53.21,-0.2
8232500,53.12,53.21,-0.09
8233000,53.4,53.2,0.2
8233500,53.46,53.19,0.27
8234000,53.36,53.19,0.18
8234500,53.38,53.18,0.2
8235000,53.35,53.17,0.18
8235500,53.57,53.16,0.41
8236000,53.47,53.16,0.31
8236500,53.18,53.15,0.03
8237000,52.93,53.14,-0.21
8237500,53.24,53.14,0.11
8238000,53.1,53.13,-0.03
8238500,53.11,53.12,-0.01
8239000,53.18,53.11,0.07
8239500,53.2,53.11,0.1
8240000,53.01,53.1,-0.09
8240500,53.06,53.09,-0.03
8241000,52.93,53.08,-0.15
8241500,52.85,53.08,-0.23
8242000,52.95,53.07,-0.12
8242500,53.2,53.06,0.14
8243000,53.22,53.06,0.16
8243500,53.29,53.05,0.24
8244000,53.32,53.04,0.28
8244500,53.18,53.03,0.15
8245000,53.11,53.03,0.09
8245500,53.06,53.02,0.04
8246000,53.32,53.01,0.31
8246500,53.18,53.0,0.18
8247000,53.29,53.0,0.29
8247500,53.29,52.99,0.3
8248000,53.16,52.98,0.18
8248500,53.22,52.98,0.24
8249000,53.11,52.97,0.14
8249500,52.97,52.96,0.01
8250000,52.95,52.95,-0.0
8250500,53.07,52.95,0.12
8251000,53.01,52.94,0.07
8251500,53.13,52.93,0.2
8252000,53.17,52.92,0.24
8252500,52.83,52.92,-0.09
8253000,52.97,52.91,0.06
8253500,52.72,52.9,-0.18
8254000,52.4,52.9,-0.49
8254500,52.24,52.89,-0.65
8255000,52.16,52.88,-0.72
8255500,51.91,52.87,-0.97
8256000,52.03,52.87,-0.83
8256500,52.08,52.86,-0.78
8257000,52.42,52.85,-0.44
8257500,52.37,52.85,-0.48
8258000,52.53,52.84,-0.31
8258500,52.46,52.83,-0.37
8259000,52.6,52.82,-0.23
8259500,52.51,52.82,-0.31
8260000,52.03,52.81,-0.78
8260500,52.07,52.8,-0.73
8261000,52.05,52.79,-0.75
8261500,52.17,52.79,-0.61
8262000,52.25,52.78,-0.53
8262500,52.33,52.77,-0.44
8263000,52.54,52.77,-0.23
8263500,52.82,52.76,0.07
8264000,52.75,52.75,-0.0
8264500,53.02,52.74,0.28
8265000,52.79,52.74,0.05
8265500,52.82,52.73,0.09
8266000,53.19,52.72,0.47
8266500,53.13,52.71,0.41
8267000,53.08,52.71,0.37
8267500,52.94,52.7,0.24
8268000,53.11,52.69,0.41
8268500,52.92,52.69,0.23
8269000,53.13,52.68,0.45
8269500,53.07,52.67,0.4
8270000,53.19,52.66,0.52
8270500,53.31,52.66,0.65
8271000,53.2,52.65,0.55
8271500,53.1,52.64,0.46
8272000,52.83,52.63,0.2
8272500,52.66,52.63,0.04
8273000,52.73,52.62,0.11
8273500,52.64,52.61,0.02
8274000,52.56,52.61,-0.04
8274500,52.81,52.6,0.21
8275000,52.85,52.59,0.26
8275500,52.68,52.58,0.09
8276000,52.79,52.58,0.22
8276500,52.92,52.57,0.35
8277000,53.0,52.56,0.43
8277500,53.04,52.56,0.49
8278000,53.01,52.55,0.47
8278500,52.97,52.54,0.43
8279000,53.17,52.53,0.64
8279500,53.18,52.53,0.65
8280000,53.4,52.52,0.88
8280500,53.26,52.51,0.74
8281000,53.24,52.5,0.73
8281500,53.16,52.5,0.66
8282000,53.13,52.49,0.64
8282500,52.91,52.48,0.43
8283000,52.89,52.48,0.42
8283500,52.92,52.47,0.46
8284000,53.07,52.46,0.61
8284500,52.98,52.45,0.53
8285000,53.0,52.45,0.55
8285500,52.94,52.44,0.5
8286000,52.94,52.43,0.51
8286500,52.84,52.42,0.42
8287000,52.8,52.42,0.38
8287500,52.88,52.41,0.47
8288000,52.84,52.4,0.43
8288500,52.59,52.4,0.2
8289000,52.59,52.39,0.2
8289500,52.65,52.38,0.27
8290000,52.38,52.37,0.0
8290500,52.51,52.37,0.14
8291000,52.49,52.36,0.13
8291500,52.33,52.35,-0.03
8292000,52.15,52.34,-0.19
8292500,51.96,52.34,-0.38
8293000,51.91,52.33,-0.42
8293500,52.2,52.32,-0.12
8294000,52.15,52.32,-0.16
8294500,52.24,52.31,-0.07
8295000,52.41,52.3,0.11
8295500,52.46,52.29,0.16
8296000,52.24,52.29,-0.04
8296500,52.14,52.28,-0.14
8297000,52.21,52.27,-0.06
8297500,52.44,52.27,0.17
8298000,52.3,52.26,0.04
8298500,52.31,52.25,0.06
8299000,52.13,52.24,-0.11
8299500,51.89,52.24,-0.35
8300000,51.92,52.23,-0.31
8300500,52.03,52.22,-0.2
8301000,51.92,52.21,-0.29
8301500,51.91,52.21,-0.3
8302000,51.98,52.2,-0.22
8302500,52.06,52.19,-0.13
8303000,52.0,52.19,-0.18
8303500,52.0,52.18,-0.18
8304000,52.09,52.17,-0.09
8304500,52.07,52.16,-0.09
8305000,52.33,52.16,0.18
8305500,52.59,52.15,0.44
8306000,52.35,52.14,0.21
8306500,52.12,52.13,-0.01
8307000,51.97,52.13,-0.16
8307500,51.9,52.12,-0.22
8308000,51.97,52.11,-0.14
8308500,52.15,52.11,0.04
8309000,52.29,52.1,0.19
8309500,52.22,52.09,0.13
8310000,52.14,52.08,0.05
8310500,52.05,52.08,-0.03
8311000,51.93,52.07,-0.14
8311500,51.99,52.06,-0.07
8312000,51.91,52.05,-0.15
8312500,51.82,52.05,-0.23
8313000,51.92,52.04,-0.12
8313500,52.03,52.03,-0.01
8314000,51.79,52.03,-0.24
8314500,51.82,52.02,-0.2
8315000,51.71,52.01,-0.3
8315500,51.83,52.0,-0.18
8316000,51.82,52.0,-0.17
8316500,52.04,51.99,0.05
8317000,52.1,51.98,0.12
8317500,51.87,51.98,-0.1
8318000,51.94,51.97,-0.03
8318500,51.95,51.96,-0.01
8319000,51.92,51.95,-0.03
8319500,52.0,51.95,0.06
8320000,51.76,51.94,-0.18
8320500,51.92,51.93,-0.01
8321000,51.69,51.92,-0.23
8321500,51.52,51.92,-0.4
8322000,51.39,51.91,-0.52
8322500,51.69,51.9,-0.21
8323000,51.73,51.9,-0.17
8323500,52.0,51.89,0.12
8324000,51.99,51.88,0.11
8324500,51.84,51.87,-0.04
8325000,51.81,51.87,-0.06
8325500,51.57,51.86,-0.29
8326000,51.66,51.85,-0.19
8326500,51.6,51.84,-0.24
8327000,51.76,51.84,-0.08
8327500,51.91,51.83,0.08
8328000,51.94,51.82,0.12
8328500,51.92,51.82,0.11
8329000,52.0,51.81,0.19
8329500,52.21,51.8,0.41
8330000,52.07,51.79,0.27
8330500,51.53,51.79,-0.25
8331000,51.51,51.78,-0.27
8331500,51.39,51.77,-0.38
8332000,51.48,51.76,-0.28
8332500,51.77,51.76,0.01
8333000,51.58,51.75,-0.17
8333500,51.72,51.74,-0.03
8334000,51.71,51.74,-0.03
8334500,51.71,51.73,-0.02
8335000,51.79,51.72,0.07
8335500,51.69,51.71,-0.02
8336000,51.94,51.71,0.23
8336500,52.14,51.7,0.45
8337000,52.07,51.69,0.38
8337500,52.13,51.69,0.44
8338000,51.93,51.68,0.26
8338500,51.78,51.67,0.11
8339000,51.79,51.66,0.12
8339500,51.91,51.66,0.26
8340000,51.97,51.65,0.32
8340500,52.13,51.64,0.48
8341000,51.99,51.63,0.35
8341500,52.17,51.63,0.54
8342000,52.14,51.62,0.52
8342500,52.25,51.61,0.64
8343000,52.06,51.61,0.45
8343500,52.43,51.6,0.83
8344000,52.2,51.59,0.61
8344500,52.13,51.58,0.55
8345000,52.15,51.58,0.58
8345500,52.14,51.57,0.57
8346000,52.17,51.56,0.61
8346500,52.32,51.55,0.76
8347000,52.28,51.55,0.73
8347500,52.42,51.54,0.88
8348000,52.59,51.53,1.06
8348500,52.36,51.53,0.84
8349000,52.39,51.52,0.87
8349500,52.36,51.51,0.85
8350000,52.25,51.5,0.75
8350500,52.01,51.5,0.51
8351000,51.96,51.49,0.47
8351500,51.84,51.48,0.36
8352000,51.88,51.47,0.41
8352500,51.76,51.47,0.29
8353000,51.79,51.46,0.33
8353500,51.29,51.45,-0.17
8354000,51.18,51.45,-0.26
8354500,51.29,51.44,-0.15
8355000,51.38,51.43,-0.05
8355500,51.69,51.42,0.27
8356000,51.71,51.42,0.29
8356500,51.48,51.41,0.07
8357000,51.37,51.4,-0.03
8357500,51.44,51.4,0.05
8358000,51.31,51.39,-0.08
8358500,51.37,51.38,-0.01
8359000,51.35,51.37,-0.02
8359500,51.22,51.37,-0.15
8360000,50.94,51.36,-0.42
8360500,50.93,51.35,-0.42
8361000,51.25,51.34,-0.1
8361500,51.32,51.34,-0.02
8362000,51.44,51.33,0.11
8362500,51.14,51.32,-0.19
8363000,50.86,51.32,-0.46
8363500,50.97,51.31,-0.34
8364000,50.85,51.3,-0.45
8364500,51.06,51.29,-0.23
8365000,50.96,51.29,-0.33
8365500,51.11,51.28,-0.17
8366000,50.91,51.27,-0.36
8366500,50.54,51.26,-0.73
8367000,50.54,51.26,-0.72
8367500,50.63,51.25,-0.62
8368000,50.56,51.24,-0.69
8368500,50.62,51.24,-0.61
8369000,50.74,51.23,-0.49
8369500,50.67,51.22,-0.55
8370000,50.77,51.21,-0.44
8370500,50.9,51.21,-0.31
8371000,51.11,51.2,-0.09
8371500,51.0,51.19,-0.19
8372000,51.01,51.18,-0.18
8372500,51.01,51.18,-0.17
8373000,51.07,51.17,-0.1
8373500,51.24,51.16,0.08
8374000,51.23,51.16,0.07
8374500,51.23,51.15,0.08
8375000,51.09,51.14,-0.05
8375500,51.13,51.13,-0.0
8376000,51.16,51.13,0.03
8376500,51.23,51.12,0.11
8377000,51.15,51.11,0.04
8377500,51.3,51.11,0.19
8378000,51.33,51.1,0.24
8378500,51.35,51.09,0.26
8379000,51.39,51.08,0.3
8379500,51.22,51.08,0.14
8380000,51.37,51.07,0.3
8380500,51.36,51.06,0.3
8381000,51.2,51.05,0.15
8381500,51.31,51.05,0.26
8382000,51.26,51.04,0.22
8382500,51.55,51.03,0.51
8383000,51.37,51.03,0.34
8383500,50.99,51.02,-0.03
8384000,51.11,51.01,0.1
8384500,51.19,51.0,0.19
8385000,51.31,51.0,0.31
8385500,51.11,50.99,0.12
8386000,51.05,50.98,0.06
8386500,51.01,50.97,0.04
8387000,50.83,50.97,-0.14
8387500,50.98,50.96,0.02
8388000,51.37,50.95,0.42
8388500,51.25,50.95,0.3
8389000,51.42,50.94,0.48
8389500,51.32,50.93,0.39
8390000,51.2,50.92,0.27
8390500,51.36,50.92,0.44
8391000,51.38,50.91,0.47
8391500,51.35,50.9,0.45
8392000,51.34,50.89,0.44
8392500,51.2,50.89,0.31
8393000,51.23,50.88,0.35
8393500,51.34,50.87,0.47
8394000,51.29,50.87,0.43
8394500,51.05,50.86,0.19
8395000,50.94,50.85,0.09
8395500,50.97,50.84,0.13
8396000,50.76,50.84,-0.08
8396500,50.66,50.83,-0.17
8397000,50.45,50.82,-0.37
8397500,50.48,50.82,-0.33
8398000,50.48,50.81,-0.33
8398500,50.67,50.8,-0.13
8399000,50.38,50.79,-0.41
8399500,50.4,50.79,-0.38
8400000,50.71,50.78,-0.07
8400500,50.75,50.77,-0.02
8401000,50.7,50.76,-0.06
8401500,50.53,50.76,-0.22
8402000,50.16,50.75,-0.59
8402500,50.3,50.74,-0.44
8403000,50.34,50.74,-0.39
8403500,50.61,50.73,-0.11
8404000,50.76,50.72,0.04
8404500,50.89,50.71,0.18
8405000,51.06,50.71,0.35
8405500,51.0,50.7,0.3
8406000,51.12,50.69,0.43
8406500,51.3,50.68,0.62
8407000,51.06,50.68,0.39
8407500,51.01,50.67,0.34
8408000,51.06,50.66,0.39
8408500,50.95,50.66,0.29
8409000,50.8,50.65,0.16
8409500,50.89,50.64,0.25
8410000,51.04,50.63,0.4
8410500,50.92,50.63,0.29
8411000,50.92,50.62,0.3
8411500,50.76,50.61,0.15
8412000,50.65,50.6,0.04
8412500,50.5,50.6,-0.09
8413000,50.19,50.59,-0.4
8413500,50.16,50.58,-0.42
8414000,50.27,50.58,-0.3
8414500,50.4,50.57,-0.17
8415000,50.5,50.56,-0.06
8415500,50.46,50.55,-0.09
8416000,50.32,50.55,-0.23
8416500,50.15,50.54,-0.39
8417000,50.01,50.53,-0.52
8417500,50.01,50.53,-0.51
8418000,50.26,50.52,-0.26
8418500,50.16,50.51,-0.35
8419000,50.18,50.5,-0.32
8419500,50.24,50.5,-0.26
8420000,50.33,50.49,-0.16
8420500,50.44,50.48,-0.04
8421000,50.42,50.47,-0.05
8421500,50.75,50.47,0.29
8422000,50.55,50.46,0.09
8422500,50.87,50.45,0.42
8423000,50.76,50.45,0.32
8423500,50.5,50.44,0.06
8424000,50.59,50.43,0.16
8424500,50.44,50.42,0.01
8425000,50.4,50.42,-0.02
8425500,50.17,50.41,-0.23
8426000,50.34,50.4,-0.06
8426500,50.26,50.39,-0.14
8427000,50.18,50.39,-0.21
8427500,50.46,50.38,0.08
8428000,50.45,50.37,0.08
